text,label
Bakso Malang asli,food
Bakso Solo halus,food
Bakso beranak isi telur,food
Bakso urat sapi,food
Makan bakso sore ini,food
Bakso mercon pedas,food
Bakso Pak Kumis komplit,food
Bakso Pak Darto kuah bening,food
Bakso Pak Slamet extra pedas,food
Bakso Malang pake mie kuning,food
Bakso Solo pake sambal,food
Bakso beranak kesukaan,food
Bakso urat kenyal,food
Makan bakso di pinggir jalan,food
Bakso mercon level 3,food
Bakso Pak Kumis porsi jumbo,food
Bakso Pak Darto pake sawi,food
Bakso Pak Slamet rame,food
Bakso Malang pake tahu,food
Bakso Solo pake gorengan,food
Bakso beranak isi ayam,food
Bakso urat sapi asli,food
Makan bakso sama teman,food
Bakso mercon bikin keringat,food
Bakso Pak Kumis jam 7 malam,food
Bakso Pak Darto favorit,food
Bakso Pak Slamet dekat kantor,food
Laptop ASUS VivoBook,shopping
Laptop Lenovo Thinkpad,shopping
Laptop Acer Swift,shopping
Laptop HP Pavilion,shopping
Laptop MSI gaming,shopping
Beli keyboard mechanical,shopping
Mouse Logitech wireless,shopping
Monitor LG 24 inch,shopping
SSD Samsung 1TB,shopping
RAM Kingston 16GB,shopping
Printer Epson L3210,shopping
Webcam logitech,shopping
Laptop ASUS TUF gaming,shopping
Lenovo Ideapad slim,shopping
Acer Aspire i5,shopping
HP Envy x360,shopping
MSI Katana,shopping
Keyboard mechanical RGB,shopping
Mouse Logitech G304,shopping
Monitor LG UltraWide,shopping
Samsung SSD 970,shopping
RAM Kingston Fury,shopping
Epson printer,shopping
Webcam 1080p,shopping
Laptop ASUS Zenbook,shopping
Lenovo Legion gaming,shopping
Acer Nitro,shopping
HP Spectre x360,shopping
MSI Prestige,shopping
Beli keyboard wireless,shopping
Mouse Logitech silent,shopping
Monitor LG 4K,shopping
Samsung SSD external,shopping
RAM DDR5,shopping
Printer Epson ink tank,shopping
Webcam ring light,shopping
Laptop Asus ROG,shopping
Lenovo Yoga,shopping
Acer Predator,shopping
HP Omen,shopping
MSI Vector,shopping
Keyboard gaming,shopping
Mouse gaming wireless,shopping
Monitor curved,shopping
SSD NVMe,shopping
RAM 32GB,shopping
Printer wireless,shopping
Webcam 4K,shopping
Laptop Asus untuk kerja,shopping
Lenovo untuk coding,shopping
Bayar cicilan motor bulan ini,loan
Bayar cicilan mobil Avanza,loan
Cicilan rumah bulan Oktober,loan
Angsuran motor Honda,loan
Angsuran mobil,loan
Bayar kredit motor,loan
Bayar kredit mobil,loan
Bayar pinjaman modal usaha,loan
Bayar KPR rumah,loan
Bayar cicilan Kredivo,loan
Bayar SPayLater,loan
Bayar Akulaku,loan
Bayar Home Credit,loan
Cicilan motor sudah lunas,loan
Angsuran mobil tinggal 3 kali,loan
KPR rumah jatuh tempo,loan
Pinjaman online bayar,loan
Cicilan HP di Home Credit,loan
Bayar cicilan laptop,loan
Angsuran motor beat,loan
Cicilan mobil xenia,loan
KPR BTN,loan
Bayar pinjaman BCA,loan
Cicilan Kredivo bulan lalu,loan
SPayLater lunas,loan
Akulaku bayar tagihan,loan
Home Credit cicilan TV,loan
Motor angsuran minggu ini,loan
Mobil kredit sudah setahun,loan
Cicilan rumah subsidi,loan
Pinjaman modal toko,loan
KPR bank mandiri,loan
Cicilan sepeda motor,loan
Bayar angsuran leasing,loan
Cicilan mobil bekas,loan
Kredit motor baru,loan
Pinjaman tunai,loan
Cicilan gadai BPKB,loan
Bayar kredit elektronik,loan
Angsuran motor matic,loan
Cicilan KPR sudah jalan,loan
Bayar pinjaman online,loan
Kredivo tagihan bulan ini,loan
SPayLater bayar,loan
Akulaku bayar cicilan,loan
Home Credit motor,loan
Cicilan motor 2 tahun,loan
Mobil angsuran 5 tahun,loan
KPR rumah type 45,loan
Pinjaman usaha warung,loan
